data,estado,arrecadacao
2014-09-01,PB,224.712476
2014-09-01,PE,1072.075269
2014-09-01,PI,147.155465
2014-09-01,PR,3086.194295
2014-09-01,RJ,8559.400761
2014-09-01,RN,211.783862
2014-09-01,RO,118.77198
2014-09-01,RR,37.804679
2014-09-01,RS,2874.343949
2014-09-01,SC,2523.211113
2014-09-01,SE,140.251385
2014-09-01,SP,24319.959151
2014-09-01,TO,84.829693
2014-10-01,AC,52.404242
2014-10-01,AL,165.994107
2014-10-01,AM,980.148995
2014-10-01,AP,57.203465
2014-10-01,BA,1486.35057
2014-10-01,CE,960.908484
2014-10-01,DF,6393.094387
2014-10-01,ES,1309.719223
2014-10-01,GO,985.011368
2014-10-01,MA,462.770977
2014-10-01,MG,4098.321123
2014-10-01,MS,356.022239
2014-10-01,MT,462.649849
2014-10-01,PA,480.488511
2014-10-01,PB,283.055532
2014-10-01,PE,1290.811231
2014-10-01,PI,163.707644
2014-10-01,PR,3413.404237
2014-10-01,RJ,10619.465276
2014-10-01,RN,281.652785
2014-10-01,RO,142.288445
2014-10-01,RR,46.606004
2014-10-01,RS,3558.113263
2014-10-01,SC,3048.02026
2014-10-01,SE,182.442575
2014-10-01,SP,29310.235056
2014-10-01,TO,109.403861
2014-11-01,AC,48.684947
2014-11-01,AL,176.272945
2014-11-01,AM,1044.17125
2014-11-01,AP,55.873296
2014-11-01,BA,1510.78205
2014-11-01,CE,964.068644
2014-11-01,DF,8102.309257
2014-11-01,ES,1177.387026
2014-11-01,GO,776.598199
2014-11-01,MA,430.702459
2014-11-01,MG,3767.376447
2014-11-01,MS,322.131572
2014-11-01,MT,444.018168
2014-11-01,PA,537.907273
2014-11-01,PB,289.180393
2014-11-01,PE,1201.359951
2014-11-01,PI,164.188919
2014-11-01,PR,3512.869081
2014-11-01,RJ,11790.087956
2014-11-01,RN,286.667526
2014-11-01,RO,131.801163
2014-11-01,RR,55.285637
2014-11-01,RS,3291.162643
2014-11-01,SC,2747.891261
2014-11-01,SE,170.903249
2014-11-01,SP,29017.879657
2014-11-01,TO,117.395027
2014-12-01,AC,39.737167
2014-12-01,AL,141.869857
2014-12-01,AM,1029.15075
2014-12-01,AP,51.85047
2014-12-01,BA,1161.194272
2014-12-01,CE,803.262933
2014-12-01,DF,7233.518594
2014-12-01,ES,994.858401
2014-12-01,GO,784.73005
2014-12-01,MA,395.520294
2014-12-01,MG,3375.590959
2014-12-01,MS,248.531202
2014-12-01,MT,355.496144
2014-12-01,PA,381.800426
2014-12-01,PB,253.465321
2014-12-01,PE,1185.514883
2014-12-01,PI,141.793172
2014-12-01,PR,3552.824138
2014-12-01,RJ,10787.277984
2014-12-01,RN,224.296539
2014-12-01,RO,107.21181
2014-12-01,RR,40.650539
2014-12-01,RS,3103.66525
2014-12-01,SC,2430.154949
2014-12-01,SE,153.961348
2014-12-01,SP,28820.546577
2014-12-01,TO,71.911887
2015-01-01,AC,49.209046
2015-01-01,AL,174.62863
2015-01-01,AM,920.000254
2015-01-01,AP,47.065581
2015-01-01,BA,1432.99344
2015-01-01,CE,1077.245755
2015-01-01,DF,8458.881829
2015-01-01,ES,1468.851998
2015-01-01,GO,913.325858
2015-01-01,MA,475.73389
2015-01-01,MG,5953.987317
2015-01-01,MS,448.651255
2015-01-01,MT,486.333568
2015-01-01,PA,487.187618
2015-01-01,PB,317.503714
2015-01-01,PE,1573.867722
2015-01-01,PI,182.982302
2015-01-01,PR,4322.694011
2015-01-01,RJ,13728.750553
2015-01-01,RN,317.913331
2015-01-01,RO,146.635067
2015-01-01,RR,49.947518
2015-01-01,RS,4487.096291
2015-01-01,SC,3490.25285
2015-01-01,SE,199.57493
2015-01-01,SP,39085.109791
2015-01-01,TO,105.149761
2015-02-01,AC,31.939407
2015-02-01,AL,135.277718
2015-02-01,AM,792.174042
2015-02-01,AP,43.297366
2015-02-01,BA,1039.855389
2015-02-01,CE,689.949464
2015-02-01,DF,11134.716765
2015-02-01,ES,975.111277
2015-02-01,GO,612.003424
2015-02-01,MA,396.345093
2015-02-01,MG,3176.667515
2015-02-01,MS,225.219239
2015-02-01,MT,295.841336
2015-02-01,PA,356.561614
2015-02-01,PB,239.263087
2015-02-01,PE,1103.237346
2015-02-01,PI,112.931728
2015-02-01,PR,2573.183764
2015-02-01,RJ,8511.567821
2015-02-01,RN,200.517593
2015-02-01,RO,97.093035
2015-02-01,RR,33.950285
2015-02-01,RS,2381.17372
2015-02-01,SC,2301.014415
2015-02-01,SE,163.8065
2015-02-01,SP,22732.15049
2015-02-01,TO,61.919793
2015-03-01,AC,34.203811
2015-03-01,AL,131.852228
2015-03-01,AM,873.054
2015-03-01,AP,39.813909
2015-03-01,BA,1113.006024
2015-03-01,CE,763.922044
2015-03-01,DF,6139.04208
2015-03-01,ES,1052.368291
2015-03-01,GO,612.671266
2015-03-01,MA,434.931203
2015-03-01,MG,3053.760489
2015-03-01,MS,228.606839
2015-03-01,MT,314.217888
2015-03-01,PA,454.703802
2015-03-01,PB,250.906763
2015-03-01,PE,1153.199795
2015-03-01,PI,144.934806
2015-03-01,PR,2986.128119
2015-03-01,RJ,10880.457706
2015-03-01,RN,224.988177
2015-03-01,RO,126.421976
2015-03-01,RR,36.186886
2015-03-01,RS,2446.631638
2015-03-01,SC,2537.893807
2015-03-01,SE,142.584486
2015-03-01,SP,27735.624325
2015-03-01,TO,71.387946
2015-04-01,AC,47.131687
2015-04-01,AL,214.751585
2015-04-01,AM,1029.863275
2015-04-01,AP,46.202379
2015-04-01,BA,1514.906534
2015-04-01,CE,1034.622393
2015-04-01,DF,6867.487487
2015-04-01,ES,1359.320686
2015-04-01,GO,906.705583
2015-04-01,MA,424.493488
2015-04-01,MG,4131.959226
2015-04-01,MS,375.874875
2015-04-01,MT,469.380158
2015-04-01,PA,497.572404
2015-04-01,PB,357.92245
2015-04-01,PE,1538.655298
2015-04-01,PI,194.189162
2015-04-01,PR,3839.900056
2015-04-01,RJ,13347.745769
2015-04-01,RN,323.735843
2015-04-01,RO,150.600281
2015-04-01,RR,47.912079
2015-04-01,RS,3766.539871
2015-04-01,SC,2951.901917
2015-04-01,SE,233.558919
2015-04-01,SP,30708.124132
2015-04-01,TO,106.778244
2015-05-01,AC,39.622349
2015-05-01,AL,145.450972
2015-05-01,AM,852.432091
2015-05-01,AP,40.251543
2015-05-01,BA,1150.991919
2015-05-01,CE,830.062167
2015-05-01,DF,6462.059008
2015-05-01,ES,1045.90623
2015-05-01,GO,637.46495
2015-05-01,MA,348.7325
2015-05-01,MG,3112.622338
2015-05-01,MS,258.100033
2015-05-01,MT,357.987951
2015-05-01,PA,384.151712
2015-05-01,PB,255.478095
2015-05-01,PE,1056.272522
2015-05-01,PI,141.193125
2015-05-01,PR,3078.090241
2015-05-01,RJ,10123.196385
2015-05-01,RN,226.370411
2015-05-01,RO,117.988332
2015-05-01,RR,39.654656
2015-05-01,RS,2646.849766
2015-05-01,SC,2231.757856
2015-05-01,SE,172.498754
2015-05-01,SP,24946.936856
2015-05-01,TO,77.353763
2015-06-01,AC,36.72275815
2015-06-01,AL,136.15959798000003
2015-06-01,AM,756.81964572
2015-06-01,AP,43.82944043
2015-06-01,BA,1155.5179969100002
2015-06-01,CE,810.04162296
2015-06-01,DF,7031.475768400001
2015-06-01,ES,1105.11842008
2015-06-01,GO,685.8520746500001
2015-06-01,MA,302.59283512999997
2015-06-01,MG,3130.74584298
2015-06-01,MS,260.59990980000003
2015-06-01,MT,346.66964587
2015-06-01,PA,406.84617238
2015-06-01,PB,245.69984462
2015-06-01,PE,1072.1351196199998
2015-06-01,PI,150.74142141
2015-06-01,PR,3243.99570764
2015-06-01,RJ,11473.251694949999
2015-06-01,RN,231.64068593000002
2015-06-01,RO,117.45740613
2015-06-01,RR,40.11720347999999
2015-06-01,RS,2795.6939931399997
2015-06-01,SC,2364.3934536399997
2015-06-01,SE,164.83156832999998
2015-06-01,SP,28096.69600171
2015-06-01,TO,78.27014654999999
2015-07-01,AC,50.49297826
2015-07-01,AL,174.82193604
2015-07-01,AM,865.4610634500001
2015-07-01,AP,46.77002556
2015-07-01,BA,1360.1176691800001
2015-07-01,CE,911.4885684200001
2015-07-01,DF,6866.785758739999
2015-07-01,ES,1197.15394338
2015-07-01,GO,967.35908954
2015-07-01,MA,445.52276870000003
2015-07-01,MG,3631.10678736
2015-07-01,MS,292.7428855
2015-07-01,MT,415.94860342999993
2015-07-01,PA,521.14069479
2015-07-01,PB,288.15027404
2015-07-01,PE,1231.0985273600002
2015-07-01,PI,157.35387397000002
2015-07-01,PR,3439.20838721
2015-07-01,RJ,12545.168951429998
2015-07-01,RN,280.49111025
2015-07-01,RO,146.52385073000002
2015-07-01,RR,46.49100081
2015-07-01,RS,3310.5668015799997
2015-07-01,SC,2891.0719635
2015-07-01,SE,193.51920668
2015-07-01,SP,28903.43695726
2015-07-01,TO,100.95649364
2015-08-01,AC,39.27874601999999
2015-08-01,AL,165.79227321000002
2015-08-01,AM,776.56810916
2015-08-01,AP,44.385673780000005
2015-08-01,BA,1152.04393503
2015-08-01,CE,786.5660314600001
2015-08-01,DF,6102.3694001700005
2015-08-01,ES,1068.24812075
2015-08-01,GO,664.16310626
2015-08-01,MA,365.48734498000005
2015-08-01,MG,3019.64563146
2015-08-01,MS,255.91817646999996
2015-08-01,MT,332.13741295
2015-08-01,PA,378.93742445000004
2015-08-01,PB,234.91715104000002
2015-08-01,PE,1046.9352820200002
2015-08-01,PI,135.07633026
2015-08-01,PR,2927.7730627699993
2015-08-01,RJ,12095.827508979999
2015-08-01,RN,223.06131885
2015-08-01,RO,111.70716606
2015-08-01,RR,38.77160301999999
2015-08-01,RS,2797.39070713
2015-08-01,SC,2423.4568421400004
2015-08-01,SE,157.7904535
2015-08-01,SP,25563.38604783
2015-08-01,TO,79.64441860000001
2015-09-01,AC,38.6994088
2015-09-01,AL,139.02516580000002
2015-09-01,AM,802.70421687
2015-09-01,AP,43.5922254
2015-09-01,BA,1171.80445732
2015-09-01,CE,810.99689996
2015-09-01,DF,6676.287723809999
2015-09-01,ES,1137.02608051
2015-09-01,GO,810.75774558
2015-09-01,MA,382.87680978000003
2015-09-01,MG,3255.11979326
2015-09-01,MS,352.66714352
2015-09-01,MT,423.43345108999995
2015-09-01,PA,432.63914488
2015-09-01,PB,246.36162190000002
2015-09-01,PE,1128.47430416
2015-09-01,PI,134.68082878
2015-09-01,PR,3250.6715905100004
2015-09-01,RJ,10980.48365891
2015-09-01,RN,249.48495412000003
2015-09-01,RO,117.55929357000001
2015-09-01,RR,40.83414363
2015-09-01,RS,2849.09540969
2015-09-01,SC,2644.2499817899998
2015-09-01,SE,158.7074635
2015-09-01,SP,26330.888389829997
2015-09-01,TO,90.06582621000001
2015-10-01,AC,52.702905210000004
2015-10-01,AL,160.46430394
2015-10-01,AM,898.39104336
2015-10-01,AP,52.31792481
2015-10-01,BA,1401.8090854700001
2015-10-01,CE,933.67456248
2015-10-01,DF,6633.71529291
2015-10-01,ES,1185.8906205
2015-10-01,GO,876.6221216700001
2015-10-01,MA,367.8017128
2015-10-01,MG,3791.05882073
2015-10-01,MS,341.70187465000004
2015-10-01,MT,450.05542193
2015-10-01,PA,482.19245689999997
2015-10-01,PB,290.75903099
2015-10-01,PE,1198.29988343
2015-10-01,PI,179.9464941
2015-10-01,PR,3535.12401645
2015-10-01,RJ,11294.59353808
2015-10-01,RN,270.61808242
2015-10-01,RO,152.04280723999997
2015-10-01,RR,45.731891680000004
2015-10-01,RS,3414.63818183
2015-10-01,SC,2779.9828721
2015-10-01,SE,184.73406989999998
2015-10-01,SP,29163.83129916
2015-10-01,TO,100.88675740000001
2015-11-01,AC,45.40405453
2015-11-01,AL,158.74516313
2015-11-01,AM,845.43087078
2015-11-01,AP,54.379588240000004
2015-11-01,BA,1234.6085439600001
2015-11-01,CE,829.134799
2015-11-01,DF,8245.65084178
2015-11-01,ES,1051.2672198
2015-11-01,GO,740.21050911
2015-11-01,MA,284.39679707
2015-11-01,MG,3202.44264882
2015-11-01,MS,313.14142735
2015-11-01,MT,383.59771699000004
2015-11-01,PA,460.34173504999995
2015-11-01,PB,282.54914431
2015-11-01,PE,1066.1552100699998
2015-11-01,PI,150.56416843
2015-11-01,PR,3147.2715942700006
2015-11-01,RJ,10700.656182870001
2015-11-01,RN,255.21716919000002
2015-11-01,RO,131.54903056999999
2015-11-01,RR,52.174606759999996
2015-11-01,RS,2849.47980219
2015-11-01,SC,2510.96378407
2015-11-01,SE,171.34541929000002
2015-11-01,SP,25626.0176906
2015-11-01,TO,87.43816455
2015-12-01,AC,39.47219955
2015-12-01,AL,220.2213733
2015-12-01,AM,856.4032618399999
2015-12-01,AP,40.82977805
2015-12-01,BA,1126.6247753300001
2015-12-01,CE,838.0108591400001
2015-12-01,DF,9621.775183029999
2015-12-01,ES,1026.86051301
2015-12-01,GO,688.64428286
2015-12-01,MA,351.53831046000005
2015-12-01,MG,3109.8480505699995
2015-12-01,MS,302.34451010999993
2015-12-01,MT,358.50140423
2015-12-01,PA,448.86675154
2015-12-01,PB,241.79200465
2015-12-01,PE,1093.9211195799999
2015-12-01,PI,137.95092116
2015-12-01,PR,3528.5328995500004
2015-12-01,RJ,13154.71525311
2015-12-01,RN,234.88379257000003
2015-12-01,RO,123.76443734
2015-12-01,RR,46.40444724
2015-12-01,RS,2858.63333706
2015-12-01,SC,2235.47258581
2015-12-01,SE,140.23102346000002
2015-12-01,SP,31499.969055879996
2015-12-01,TO,77.09037562
2016-01-01,AC,46.65807161
2016-01-01,AL,177.68156171
2016-01-01,AM,1012.4055383000001
2016-01-01,AP,45.62654887000001
2016-01-01,BA,1434.13058374
2016-01-01,CE,1196.43954027
2016-01-01,DF,8725.043438259998
2016-01-01,ES,1394.3093041200002
2016-01-01,GO,999.24459463
2016-01-01,MA,446.206053
2016-01-01,MG,5724.44295647
2016-01-01,MS,329.88976641
2016-01-01,MT,506.76723852000003
2016-01-01,PA,508.71902021999995
2016-01-01,PB,306.03728116
2016-01-01,PE,1533.58188561
2016-01-01,PI,188.4002329
2016-01-01,PR,4025.3107738900003
2016-01-01,RJ,18380.72753226
2016-01-01,RN,290.48438688
2016-01-01,RO,160.75944075
2016-01-01,RR,53.194982100000004
2016-01-01,RS,4169.33743
2016-01-01,SC,2989.7543115600006
2016-01-01,SE,181.44157043
2016-01-01,SP,40342.898444369996
2016-01-01,TO,108.9619359
2016-02-01,AC,35.58162323
2016-02-01,AL,137.96797862
2016-02-01,AM,724.1322661899999
2016-02-01,AP,40.81375777
2016-02-01,BA,1066.42378901
2016-02-01,CE,762.97473114
2016-02-01,DF,6328.53942612
2016-02-01,ES,830.7133067
2016-02-01,GO,688.95523398
2016-02-01,MA,339.90582665999995
2016-02-01,MG,2871.48363384
2016-02-01,MS,238.74109535
2016-02-01,MT,327.38501791
2016-02-01,PA,408.20780601999996
2016-02-01,PB,230.78293871
2016-02-01,PE,971.89367374
2016-02-01,PI,134.10267772
2016-02-01,PR,2622.5085751399997
2016-02-01,RJ,9632.148037060002
2016-02-01,RN,228.71213741
2016-02-01,RO,108.24242796000001
2016-02-01,RR,38.520380659999994
2016-02-01,RS,2562.4279980700003
2016-02-01,SC,2194.29255204
2016-02-01,SE,157.77162525999998
2016-02-01,SP,23452.11970804
2016-02-01,TO,72.95021558000002
2016-03-01,AC,34.92300786
2016-03-01,AL,149.22147379999998
2016-03-01,AM,915.932927
2016-03-01,AP,37.99636889
2016-03-01,BA,1150.83307455
2016-03-01,CE,814.7235329499999
2016-03-01,DF,7220.6110811
2016-03-01,ES,995.0111783899998
2016-03-01,GO,660.31035306
2016-03-01,MA,343.05171493
2016-03-01,MG,2973.37855362
2016-03-01,MS,248.73711233000003
2016-03-01,MT,353.73965224
2016-03-01,PA,535.72199654
2016-03-01,PB,222.83653925
2016-03-01,PE,1090.8698335699999
2016-03-01,PI,127.54913230000001
2016-03-01,PR,3365.93306605
2016-03-01,RJ,10144.318870969999
2016-03-01,RN,214.15700944
2016-03-01,RO,182.67658684
2016-03-01,RR,39.65132529
2016-03-01,RS,2646.0342394399995
2016-03-01,SC,2099.2163920000003
2016-03-01,SE,144.50060406
2016-03-01,SP,27874.56469887
2016-03-01,TO,64.90658157000001
2016-04-01,AC,49.05839643
2016-04-01,AL,229.6009685
2016-04-01,AM,872.92849898
2016-04-01,AP,42.4828217
2016-04-01,BA,1485.0809576400002
2016-04-01,CE,1057.85757196
2016-04-01,DF,8528.51040842
2016-04-01,ES,1154.71544863
2016-04-01,GO,922.10049515
2016-04-01,MA,434.35296910999995
2016-04-01,MG,4198.113508689999
2016-04-01,MS,422.98559720000003
2016-04-01,MT,497.25054640999997
2016-04-01,PA,535.0946437299999
2016-04-01,PB,336.45254432999997
2016-04-01,PE,1280.7187518800001
2016-04-01,PI,204.52823925
2016-04-01,PR,4048.08965254
2016-04-01,RJ,11564.38222425
2016-04-01,RN,336.43721677999997
2016-04-01,RO,199.81720138999998
2016-04-01,RR,51.146892990000005
2016-04-01,RS,3968.76300103
2016-04-01,SC,2750.36890634
2016-04-01,SE,218.88345459
2016-04-01,SP,33612.35551593
2016-04-01,TO,120.02476463
2016-05-01,AC,37.60465184
2016-05-01,AL,148.28521117000003
2016-05-01,AM,785.7114089500001
2016-05-01,AP,38.08089437
2016-05-01,BA,1239.7341302300001
2016-05-01,CE,812.6087420900001
2016-05-01,DF,7647.22995853
2016-05-01,ES,930.5940267100001
2016-05-01,GO,668.6993213100001
2016-05-01,MA,408.31946340999997
2016-05-01,MG,3192.8491459800002
2016-05-01,MS,288.41289014
2016-05-01,MT,358.05329949000003
2016-05-01,PA,439.69292243
2016-05-01,PB,243.01171709999997
2016-05-01,PE,1093.5819531000002
2016-05-01,PI,147.54332427
2016-05-01,PR,3081.5259252799997
2016-05-01,RJ,9275.50976391
2016-05-01,RN,244.73796126999997
2016-05-01,RO,131.25896422000002
2016-05-01,RR,41.61920430999999
2016-05-01,RS,3170.73819834
2016-05-01,SC,2276.15638687
2016-05-01,SE,162.49356257
2016-05-01,SP,25708.17190625
2016-05-01,TO,86.18961587000001
2016-06-01,AC,37.12629052
2016-06-01,AL,142.29385124
2016-06-01,AM,777.60932693
2016-06-01,AP,37.85626267
2016-06-01,BA,1174.58670026
2016-06-01,CE,808.0836709299999
2016-06-01,DF,7376.667613899999
2016-06-01,ES,885.66138207
2016-06-01,GO,665.9596665
2016-06-01,MA,351.46252288
2016-06-01,MG,2859.36398507
2016-06-01,MS,279.81517757
2016-06-01,MT,363.07934362000003
2016-06-01,PA,435.04220279
2016-06-01,PB,251.52232908000002
2016-06-01,PE,991.4135080400001
2016-06-01,PI,155.40505941
2016-06-01,PR,3209.27843932
2016-06-01,RJ,10839.371277380002
2016-06-01,RN,230.63378719
2016-06-01,RO,125.88693472
2016-06-01,RR,47.417127990000004
2016-06-01,RS,2747.50261129
2016-06-01,SC,2227.08494679
2016-06-01,SE,162.55259228
2016-06-01,SP,28497.74379487
2016-06-01,TO,85.62648
2016-07-01,AC,47.672066369999996
2016-07-01,AL,176.63071258000002
2016-07-01,AM,860.2883555599999
2016-07-01,AP,45.73115368
2016-07-01,BA,1349.46480437
2016-07-01,CE,960.8154296399999
2016-07-01,DF,8491.19873975
2016-07-01,ES,970.9995134300001
2016-07-01,GO,819.26982748
2016-07-01,MA,388.92714326
2016-07-01,MG,3625.53959379
2016-07-01,MS,321.81286231
2016-07-01,MT,452.1262851
2016-07-01,PA,508.65843349
2016-07-01,PB,279.09770194
2016-07-01,PE,1248.7218175500002
2016-07-01,PI,191.2441831
2016-07-01,PR,3503.05017157
2016-07-01,RJ,10222.092369310001
2016-07-01,RN,282.47804909999996
2016-07-01,RO,153.54533594
2016-07-01,RR,50.059407189999995
2016-07-01,RS,3404.97450166
2016-07-01,SC,2633.59445451
2016-07-01,SE,185.6307289
2016-07-01,SP,31723.73943466
2016-07-01,TO,119.57215494000002
2016-08-01,AC,39.848790799999996
2016-08-01,AL,160.39144498000002
2016-08-01,AM,783.0222890499999
2016-08-01,AP,38.89681191
2016-08-01,BA,1210.85710096
2016-08-01,CE,794.92638834
2016-08-01,DF,6827.175150319999
2016-08-01,ES,859.3963205
2016-08-01,GO,732.4127237099999
2016-08-01,MA,318.96994768
2016-08-01,MG,2977.56485499
2016-08-01,MS,276.2784176899999
2016-08-01,MT,384.44824609000005
2016-08-01,PA,483.77323649
2016-08-01,PB,249.11084076
2016-08-01,PE,1083.20931009
2016-08-01,PI,155.31688987
2016-08-01,PR,2938.66772509
2016-08-01,RJ,8714.31755949
2016-08-01,RN,226.90328359999998
2016-08-01,RO,134.58284175
2016-08-01,RR,42.16805744
2016-08-01,RS,2710.09531156
2016-08-01,SC,2430.9030373100004
2016-08-01,SE,163.22151482
2016-08-01,SP,24817.11430864
2016-08-01,TO,85.64588512
2016-09-01,AC,41.92992623000001
2016-09-01,AL,142.05153983
2016-09-01,AM,893.3072724900001
2016-09-01,AP,41.561094370000006
2016-09-01,BA,1175.8106566099998
2016-09-01,CE,805.12285801
2016-09-01,DF,7644.073774129999
2016-09-01,ES,843.10251863
2016-09-01,GO,769.46504491
2016-09-01,MA,314.31952514
2016-09-01,MG,3215.7573982100002
2016-09-01,MS,361.83797282
2016-09-01,MT,447.69046479
2016-09-01,PA,398.20943087
2016-09-01,PB,248.85075319
2016-09-01,PE,1107.6824479199997
2016-09-01,PI,155.27707906999998
2016-09-01,PR,2962.9479114700002
2016-09-01,RJ,9380.650413129999
2016-09-01,RN,227.32311835000002
2016-09-01,RO,130.26737448
2016-09-01,RR,40.96633614
2016-09-01,RS,2885.9356129700004
2016-09-01,SC,2393.2678729100003
2016-09-01,SE,163.27831073000002
2016-09-01,SP,26356.92540923
2016-09-01,TO,134.72276008999998
2016-10-01,AC,48.95577843
2016-10-01,AL,170.04992087
2016-10-01,AM,982.2682074
2016-10-01,AP,45.08080783
2016-10-01,BA,1593.67076239
2016-10-01,CE,996.82413533
2016-10-01,DF,52581.764684530004
2016-10-01,ES,950.4578004699999
2016-10-01,GO,845.43783669
2016-10-01,MA,368.44132422
2016-10-01,MG,3748.55651604
2016-10-01,MS,370.77942641
2016-10-01,MT,485.06258540999994
2016-10-01,PA,546.75339007
2016-10-01,PB,282.51626223
2016-10-01,PE,1307.31726527
2016-10-01,PI,210.57633153999998
2016-10-01,PR,3240.9125798699997
2016-10-01,RJ,10508.059086899999
2016-10-01,RN,283.79090304000005
2016-10-01,RO,149.8253129
2016-10-01,RR,49.35834665
2016-10-01,RS,3544.16595855
2016-10-01,SC,2819.87455757
2016-10-01,SE,175.936163
2016-10-01,SP,29671.05691639
2016-10-01,TO,106.7553745
2016-11-01,AC,50.54474685
2016-11-01,AL,195.55150913
2016-11-01,AM,932.3347979000001
2016-11-01,AP,51.4293315
2016-11-01,BA,1414.2180698
2016-11-01,CE,994.78113592
2016-11-01,DF,9882.243109390001
2016-11-01,ES,978.00191797
2016-11-01,GO,745.13481828
2016-11-01,MA,418.05789235
2016-11-01,MG,3511.9529438600002
2016-11-01,MS,326.8407529
2016-11-01,MT,436.35139181
2016-11-01,PA,465.08878805
2016-11-01,PB,300.86456575
2016-11-01,PE,1213.1151638499998
2016-11-01,PI,194.23943405
2016-11-01,PR,3048.74087142
2016-11-01,RJ,9696.21850139
2016-11-01,RN,291.55081139
2016-11-01,RO,138.34819922
2016-11-01,RR,54.76036025
2016-11-01,RS,3012.98265348
2016-11-01,SC,2532.60273577
2016-11-01,SE,176.41513016
2016-11-01,SP,27957.99338438
2016-11-01,TO,98.06547463999999
2016-12-01,AC,43.11202736
2016-12-01,AL,184.9544945
2016-12-01,AM,1097.5762693899999
2016-12-01,AP,45.88743364
2016-12-01,BA,1394.50094771
2016-12-01,CE,878.24695843
2016-12-01,DF,9641.650758700001
2016-12-01,ES,916.30428292
2016-12-01,GO,693.08806245
2016-12-01,MA,427.97110423
2016-12-01,MG,3487.42937352
2016-12-01,MS,295.49911708
2016-12-01,MT,391.39751196000003
2016-12-01,PA,426.646826
2016-12-01,PB,263.63109443999997
2016-12-01,PE,1408.88920199
2016-12-01,PI,180.99876816
2016-12-01,PR,2909.66070961
2016-12-01,RJ,11934.84266384
2016-12-01,RN,240.86390357999997
2016-12-01,RO,122.56384960999999
2016-12-01,RR,69.64959667000001
2016-12-01,RS,3227.0814494399997
2016-12-01,SC,2387.11517121
2016-12-01,SE,154.89107695
2016-12-01,SP,34531.382952340005
2016-12-01,TO,81.11625443
2017-01-01,AC,53.57992925
2017-01-01,AL,213.92179488999997
2017-01-01,AM,1021.82526661
2017-01-01,AP,52.67608458
2017-01-01,BA,1559.32208974
2017-01-01,CE,1204.24103158
2017-01-01,DF,9697.225164500001
2017-01-01,ES,1243.8495566
2017-01-01,GO,1060.7780451200001
2017-01-01,MA,423.23835144
2017-01-01,MG,5206.72248445
2017-01-01,MS,363.38041297
2017-01-01,MT,571.13627869
2017-01-01,PA,536.9221858100001
2017-01-01,PB,313.720161
2017-01-01,PE,1453.53308537
2017-01-01,PI,224.99957881999998
2017-01-01,PR,4077.5196020600006
2017-01-01,RJ,19039.17874625
2017-01-01,RN,306.65944878000005
2017-01-01,RO,191.37550194
2017-01-01,RR,57.450827329999996
2017-01-01,RS,4869.546144
2017-01-01,SC,3274.00427185
2017-01-01,SE,182.6171617
2017-01-01,SP,42825.80824891
2017-01-01,TO,122.78343146
2017-02-01,AC,49.88945784
2017-02-01,AL,145.34795666
2017-02-01,AM,759.1930949700001
2017-02-01,AP,41.23709124
2017-02-01,BA,1068.64307734
2017-02-01,CE,811.17540049
2017-02-01,DF,6873.78998959
2017-02-01,ES,783.0925257
2017-02-01,GO,726.56056346
2017-02-01,MA,317.74882592
2017-02-01,MG,2919.43190053
2017-02-01,MS,270.69978802
2017-02-01,MT,343.14588175
2017-02-01,PA,402.1363566
2017-02-01,PB,253.40785032000002
2017-02-01,PE,1034.68784734
2017-02-01,PI,170.10112636
2017-02-01,PR,2404.9331043800003
2017-02-01,RJ,9467.50479307
2017-02-01,RN,220.24111583
2017-02-01,RO,107.23126366
2017-02-01,RR,41.7665084
2017-02-01,RS,2653.37215324
2017-02-01,SC,2156.72699357
2017-02-01,SE,151.30331989
2017-02-01,SP,26022.72671065
2017-02-01,TO,75.11551446
2017-03-01,AC,39.82608788
2017-03-01,AL,164.82225663
2017-03-01,AM,1092.12016505
2017-03-01,AP,51.59528442
2017-03-01,BA,1176.2000682799999
2017-03-01,CE,772.07363263
2017-03-01,DF,7974.45152804
2017-03-01,ES,905.2307934199999
2017-03-01,GO,693.75874573
2017-03-01,MA,311.79564568
2017-03-01,MG,3101.04761834
2017-03-01,MS,285.3110633900001
2017-03-01,MT,382.36713452000004
2017-03-01,PA,566.62784412
2017-03-01,PB,251.60650667
2017-03-01,PE,1116.4379908
2017-03-01,PI,151.81286466999998
2017-03-01,PR,3050.6727175099995
2017-03-01,RJ,9945.80893591
2017-03-01,RN,232.22016527000002
2017-03-01,RO,139.25593927
2017-03-01,RR,53.49858805
2017-03-01,RS,2810.67254049
2017-03-01,SC,2365.72510258
2017-03-01,SE,148.67411099
2017-03-01,SP,28314.760751330003
2017-03-01,TO,82.59769958000001
2017-04-01,AC,56.286704809999996
2017-04-01,AL,251.02147279000002
2017-04-01,AM,1048.06944892
2017-04-01,AP,60.682055080000005
2017-04-01,BA,1887.09227024
2017-04-01,CE,1092.9891336
2017-04-01,DF,8049.55821046
2017-04-01,ES,1181.18020705
2017-04-01,GO,1314.86253777
2017-04-01,MA,417.25244014
2017-04-01,MG,4511.952284690001
2017-04-01,MS,444.87508224
2017-04-01,MT,665.2254689600001
2017-04-01,PA,534.46670844
2017-04-01,PB,372.16160537
2017-04-01,PE,1363.9549861500002
2017-04-01,PI,236.43596321
2017-04-01,PR,3885.81447932
